id,InvoiceID,InvoiceNumber,user_id,order_type,ordernumber,shipping_method_id,payment_mothod_id,subtotal,vat,shipping_charge,discount,total,status,deleted,deleted_by,created_at,Day,Month,Year,Day of Week
15603,b60ff5c6-26aa-432b-970c-c3fee0b88029,HT15603,14717,1,164879459114717,10,1,835,98.02,0,83.5,751.5,6,0,NULL,01/04/2022,1,4,2022,6
15604,0bf38922-b165-4a1e-865b-3a74f8559e1c,HT15604,13923,1,164879477613923,12,17,479,74.22,90,0,569,6,0,NULL,01/04/2022,1,4,2022,6
15605,22d65414-e9a5-451c-ae41-79370fce3df5,HT15605,7991,1,16487948087991,12,1,695,81.59,0,69.5,625.5,6,0,NULL,01/04/2022,1,4,2022,6
15606,22bc5af1-e453-4562-b5e3-0fad32f4020e,HT15606,3891,1,16487948083891,12,1,2914,380.09,0,0,2914,6,0,NULL,01/04/2022,1,4,2022,6
15607,a649022c-347a-4a74-8d5f-a2ad4c320e32,HT15607,14555,1,164879519514555,12,1,1390,163.17,0,139,1251,6,0,NULL,01/04/2022,1,4,2022,6
15608,cbf771e2-837f-4947-b3db-45c7443d0d51,HT15608,13654,1,164879589313654,10,1,1390,163.17,0,139,1251,6,0,NULL,01/04/2022,1,4,2022,6
15610,f736b462-e220-40be-b78a-6efb209eec22,HT15610,14718,1,164879629114718,12,17,695,90.65,0,0,695,6,0,NULL,01/04/2022,1,4,2022,6
15611,06b8963d-26e3-4133-af49-4ae3b01c0486,HT15611,3601,1,16487972573601,12,12,1390,163.17,0,139,1251,6,0,NULL,01/04/2022,1,4,2022,6
15614,4930c696-7a0e-4561-8273-55329c00c21b,HT15614,10211,1,164879767410211,10,11,1140,148.7,0,0,1140,6,0,NULL,01/04/2022,1,4,2022,6
15615,bf2b7a7c-08d3-4d31-9bfa-8810ff7ed285,HT15615,14704,1,164879797814704,17,1,3003,391.7,0,0,3003,6,0,NULL,01/04/2022,1,4,2022,6
15616,6b0a6e52-e4eb-4d36-b619-7b2bef62ac43,HT15616,13754,1,164879818113754,17,17,1168,152.35,0,0,1168,6,0,NULL,01/04/2022,1,4,2022,6
15619,2e92ff58-390d-4054-929a-d9c3eef14864,HT15619,2285,1,16487999982285,12,1,1965,247.24,0,69.5,1895.5,6,0,NULL,01/04/2022,1,4,2022,6
15621,3d214005-82d2-463f-8457-a0a26418d367,HT15621,10995,1,164880169410995,12,1,1535,160.17,0,307,1228,6,0,NULL,01/04/2022,1,4,2022,6
15622,fc079a73-e48a-496f-9b26-37f214669d14,HT15622,6754,1,16488026426754,12,1,830,86.61,0,166,664,6,0,NULL,01/04/2022,1,4,2022,6
15623,2b5d6584-18f9-453d-ab3c-470ce5289035,HT15623,13017,1,164880264313017,12,1,1660,216.52,0,0,1660,6,0,NULL,01/04/2022,1,4,2022,6
15624,1c454543-56eb-407a-8301-7bcc8afb6be1,HT15624,6591,1,16488032666591,12,12,1040,135.65,0,0,1040,6,0,NULL,01/04/2022,1,4,2022,6
15625,80e57841-1577-4031-826b-1d8f504c3b41,HT15625,4556,1,16488048844556,10,1,1500,195.65,0,0,1500,6,0,NULL,01/04/2022,1,4,2022,6
15626,1fc4decf-d68c-4dca-a23f-7e3f2a9f60c0,HT15626,820,1,1648805397820,12,12,1390,181.3,0,0,1390,6,0,NULL,01/04/2022,1,4,2022,6
15627,6a759722-04d5-4490-9321-1ed7bb25a0df,HT15627,14720,1,164880805314720,12,1,695,90.65,0,0,695,6,0,NULL,01/04/2022,1,4,2022,6
15628,9e00aeaa-c839-4834-99ab-8bbdb03474b2,HT15628,14722,1,164880880214722,10,12,695,81.59,0,69.5,625.5,6,0,NULL,01/04/2022,1,4,2022,6
15629,c0253ec4-da24-4b98-81c3-01f26b76320c,HT15629,3072,1,16488093233072,12,1,695,81.59,0,69.5,625.5,6,0,NULL,01/04/2022,1,4,2022,6
15630,4780928f-5ed2-48b7-869e-788e76a1f12b,HT15630,14721,1,164880967114721,11,1,2119,276.39,0,0,2119,6,0,NULL,01/04/2022,1,4,2022,6
15631,a97fb08b-6841-4377-b007-a1adafad1b8b,HT15631,2053,1,16488106412053,12,1,974,117.98,0,69.5,904.5,6,0,NULL,01/04/2022,1,4,2022,6
15632,bcdc4f79-cb67-4069-869e-1cf5174205d7,HT15632,12550,1,164881297112550,12,1,830,75.78,0,249,581,6,0,NULL,01/04/2022,1,4,2022,6
15633,f43aafa7-1417-4722-862d-a609a4ed5251,HT15633,4952,1,16488138334952,12,1,695,77.05,0,104.25,590.75,6,0,NULL,01/04/2022,1,4,2022,6
15634,45b9255f-ca4c-4bb4-9b69-8f621728f89e,HT15634,2431,1,16488142162431,12,1,1170,152.61,0,0,1170,6,0,NULL,01/04/2022,1,4,2022,6
15635,57078eaf-8d64-4766-927e-fb9bfd30a46f,HT15635,14723,1,164881437214723,17,12,695,72.52,0,139,556,6,0,NULL,01/04/2022,1,4,2022,6
15639,1631945e-76cf-4383-af53-e0cba5e92f0b,HT15639,759,1,1648817995759,12,1,974,117.98,0,69.5,904.5,6,0,NULL,01/04/2022,1,4,2022,6
15640,d1f04904-7553-493a-b3de-ebfa3822e210,HT15640,14724,1,164881896614724,10,1,695,90.65,0,0,695,6,0,NULL,01/04/2022,1,4,2022,6
15645,2cedd81f-d4f4-41f6-940a-8611f1c5dbe1,HT15645,10666,1,164882063010666,17,1,1850,241.3,0,0,1850,6,0,NULL,01/04/2022,1,4,2022,6
15646,375fbfea-85a6-4c18-b867-083aceab573a,HT15646,7426,1,16488207787426,12,1,1754,228.78,0,0,1754,6,0,NULL,01/04/2022,1,4,2022,6
15648,990c3d20-8e31-463d-8f73-e5b3d88dda9c,HT15648,1682,1,16488233561682,10,1,794,94.5,0,69.5,724.5,6,0,NULL,01/04/2022,1,4,2022,6
15651,c7a371f3-9d6e-442b-807f-d23f1419bf8d,HT15651,14725,1,164882411014725,12,1,1635,213.26,0,0,1635,6,0,NULL,01/04/2022,1,4,2022,6
15653,3b22abcd-c943-43d4-b7b6-1de31937b96e,HT15653,14726,1,164882707614726,10,1,1740,192.91,0,261,1479,6,0,NULL,01/04/2022,1,4,2022,6
15655,87f1d6c8-dea5-40b5-9b87-9242d313132b,HT15655,12998,1,164883133512998,11,1,770,85.37,0,115.5,654.5,6,0,NULL,01/04/2022,1,4,2022,6
15656,642fe659-dcf9-44dd-9c9d-35f84ece3d23,HT15656,549,1,1648832319549,10,1,695,90.65,0,0,695,6,0,NULL,01/04/2022,1,4,2022,6
15658,44681fcd-30de-4478-ba11-f4e88b88ec4f,HT15658,10202,1,164883495910202,12,1,1135,138.98,0,69.5,1065.5,6,0,NULL,01/04/2022,1,4,2022,6
15659,87bb6191-b9a1-4059-8b51-23e8f2896692,HT15659,14728,1,164883611014728,10,12,695,77.05,0,104.25,590.75,6,0,NULL,01/04/2022,1,4,2022,6
15661,fdbbbecb-e2b6-4701-9c83-3cf4385e65b8,HT15661,14729,1,164883679614729,17,1,695,81.59,0,69.5,625.5,6,0,NULL,01/04/2022,1,4,2022,6
15662,e9ba1332-ff55-4ca3-984d-2d164d406a2f,HT15662,14732,1,164884215314732,12,1,1494,194.87,0,0,1494,6,0,NULL,01/04/2022,1,4,2022,6
15664,418813fa-3e61-44ec-8ea4-b7559423a5b1,HT15664,14733,1,164884967914733,17,1,469,61.17,110,0,579,6,0,NULL,01/04/2022,1,4,2022,6
15665,ddefab67-739f-425e-a675-5ed20923ef5e,HT15665,6749,1,16488809026749,30,12,1770,230.87,0,0,1770,6,0,NULL,02/04/2022,2,4,2022,7
15666,301c7e77-ff28-4af9-8d54-c6d5b372e8b4,HT15666,2098,1,16488844622098,12,1,3089,402.91,0,0,3089,6,0,NULL,02/04/2022,2,4,2022,7
15667,ddff80aa-ea5e-4c42-9bfe-d62bc0da50b4,HT15667,14734,1,164888869414734,10,1,1500,166.3,0,225,1275,6,0,NULL,02/04/2022,2,4,2022,7
15668,8787ade2-600d-477d-85a3-364cbe1c8b67,HT15668,10938,1,164888969510938,10,1,1729,191.69,0,259.35,1469.65,6,0,NULL,02/04/2022,2,4,2022,7
15669,f2eb6a0e-94ed-45ea-b204-2cf73cafad26,HT15669,8364,1,16488901218364,12,17,940.5,122.67,0,0,940.5,6,0,NULL,02/04/2022,2,4,2022,7
15670,b2f782ee-804f-4dce-be99-fbd24677c875,HT15670,14736,1,164889189814736,10,1,1400,182.61,0,0,1400,6,0,NULL,02/04/2022,2,4,2022,7
15671,08b7188d-34c8-4874-bc2b-3d8aa6f18fae,HT15671,4605,1,16488929354605,10,1,1500,195.65,0,0,1500,6,0,NULL,02/04/2022,2,4,2022,7
15672,ea233345-4823-4f83-a294-787355545ea8,HT15672,13515,1,164889307813515,12,1,698,91.04,0,0,698,6,0,NULL,02/04/2022,2,4,2022,7
15673,b7cd72aa-9544-41cf-8397-334003a314f8,HT15673,14737,1,164889663914737,12,12,695,90.65,0,0,695,6,0,NULL,02/04/2022,2,4,2022,7
15674,893f7e0f-f86f-4e48-9792-8efeec5a9599,HT15674,8109,1,16488969218109,12,1,1135,125.84,0,170.25,964.75,6,0,NULL,02/04/2022,2,4,2022,7
15676,59c6783d-ca81-45c9-bfdd-2dc6fa35dbc3,HT15676,10561,1,164890097710561,12,1,329,54.65,90,0,419,6,0,NULL,02/04/2022,2,4,2022,7
15677,c9704a78-581f-4800-80c6-e67adb881b6b,HT15677,4758,1,16489018364758,17,12,1104,144,0,0,1104,6,0,NULL,02/04/2022,2,4,2022,7
15681,6edfb507-2994-4fa4-934a-092790fddc78,HT15681,12902,1,164890732312902,12,1,1500,166.3,0,225,1275,6,0,NULL,02/04/2022,2,4,2022,7
15683,c4ccad2f-40a4-4e8d-ad3f-f434845f4705,HT15683,14740,1,164892018614740,12,2,914,119.22,0,0,914,6,0,NULL,02/04/2022,2,4,2022,7
15685,961b5713-3929-49a9-ae51-885f5ab6b3c1,HT15685,10230,1,164892549410230,12,1,1290,159.2,0,69.5,1220.5,6,0,NULL,02/04/2022,2,4,2022,7
15688,447d97f4-2c4e-44b6-a536-9aec8b6ad96d,HT15688,14742,1,164893312914742,12,1,3680,480,0,0,3680,6,0,NULL,02/04/2022,2,4,2022,7
15689,ead6278f-6878-4686-a412-1dc5e309b5d8,HT15689,8081,1,16489582488081,12,1,794,103.57,0,0,794,6,0,NULL,03/04/2022,3,4,2022,1
15691,2924e4a7-9c8f-4f83-95b8-4c23abe831ab,HT15691,9663,1,16489686779663,12,12,830,108.26,0,0,830,6,0,NULL,03/04/2022,3,4,2022,1
15692,bc8de2f2-ef3b-4649-8117-35ed2f25826b,HT15692,4443,1,16489687424443,10,1,830,97.43,0,83,747,6,0,NULL,03/04/2022,3,4,2022,1
15695,111d4d31-8e1b-4f46-ae36-d717534d2670,HT15695,14250,1,164897329614250,17,17,400.5,52.24,110,0,510.5,6,0,NULL,03/04/2022,3,4,2022,1
15698,1996f8ec-598d-411a-88bc-cd92ad6c93e9,HT15698,11927,1,164897354711927,10,1,1689,187.26,0,253.35,1435.65,6,0,NULL,03/04/2022,3,4,2022,1
15699,f3b0f5b5-1f91-495b-b404-76e22c7c895d,HT15699,8204,1,16489755238204,10,1,830,92.02,0,124.5,705.5,6,0,NULL,03/04/2022,3,4,2022,1
15701,f6024264-1a01-4511-ace9-23b62f3f09f4,HT15701,3986,1,16489758663986,12,1,830,108.26,0,0,830,6,0,NULL,03/04/2022,3,4,2022,1
15702,5dd28db5-43b2-4784-8266-791b221f9711,HT15702,7220,1,16489759207220,12,1,440,56.09,90,100,430,6,0,NULL,03/04/2022,3,4,2022,1
15703,77307d7c-e3bb-424f-b1dd-ba6952c074eb,HT15703,7299,1,16489771757299,10,1,830,108.26,0,0,830,6,0,NULL,03/04/2022,3,4,2022,1
15704,40dd5548-4007-43b8-bfe1-ec410336d0a8,HT15704,4830,1,16489775704830,10,1,1065,138.91,0,0,1065,6,0,NULL,03/04/2022,3,4,2022,1
15707,f4561f9a-6caf-4e95-8fb9-ce7db79a4623,HT15707,14746,1,164897967114746,12,1,659,85.96,0,0,659,6,0,NULL,03/04/2022,3,4,2022,1
15709,8409ea27-4341-4abb-a6ed-33861902caea,HT15709,6678,1,16489822446678,12,1,1415,184.57,0,0,1415,6,0,NULL,03/04/2022,3,4,2022,1
15710,be56d4a1-6b58-4e52-9bae-e0b75ee1f260,HT15710,875,1,1648982340875,17,1,1130.95,132.76,0,113.1,1017.85,6,0,NULL,03/04/2022,3,4,2022,1
15711,bafff9ad-b136-4a67-a29a-4785abb9c62a,HT15711,14744,1,164898275614744,12,16,845,110.22,0,0,845,6,0,NULL,03/04/2022,3,4,2022,1
15712,e949524b-0957-4f47-bcd7-16e839c5a9a1,HT15712,14741,1,164898500314741,29,1,1500,195.65,0,0,1500,6,0,NULL,03/04/2022,3,4,2022,1
15713,2183a67f-7f62-40ad-a1a8-5a409114b825,HT15713,14747,1,164898534514747,12,1,2622,342,0,0,2622,6,0,NULL,03/04/2022,3,4,2022,1
15714,7c44394b-40ec-4e4f-8330-5840fe2f64a0,HT15714,14745,1,164898591314745,12,17,1053,137.35,0,0,1053,6,0,NULL,03/04/2022,3,4,2022,1
15715,1375f31e-3e64-48e3-a6c8-852dcd39d61d,HT15715,11109,1,164898752811109,12,1,445,56.74,90,100,435,6,0,NULL,03/04/2022,3,4,2022,1
15718,6fa3764c-c976-4bc6-a484-f3d579e48264,HT15718,14750,1,164899127514750,12,2,889,115.96,0,0,889,6,0,NULL,03/04/2022,3,4,2022,1
15719,127633d1-af4d-4150-874e-51c2b2a1afab,HT15719,14749,1,164899130314749,17,1,2888,376.7,0,0,2888,6,0,NULL,03/04/2022,3,4,2022,1
15720,65ed53d9-2216-4b49-a1b1-1fdea0f6f1ab,HT15720,11199,1,164899409311199,17,1,440,57.39,110,0,550,6,0,NULL,03/04/2022,3,4,2022,1
15721,c1f482b8-82cd-4139-bdf7-768f10b51ad8,HT15721,14336,1,164899410514336,12,16,1600,208.7,0,0,1600,6,0,NULL,03/04/2022,3,4,2022,1
15722,05f6da43-1e81-44bf-a35f-40ac5c2bea68,HT15722,14751,1,164899615514751,10,1,885,115.43,0,0,885,6,0,NULL,03/04/2022,3,4,2022,1
15723,349e117a-0ec8-4160-947a-511040e6b6a7,HT15723,8736,1,16490013508736,12,1,2080,271.3,0,0,2080,6,0,NULL,03/04/2022,3,4,2022,1
15724,8d563d96-e6ee-4d7c-8fd3-bcf1178d4955,HT15724,6354,1,16490026986354,12,1,2238,291.91,0,0,2238,6,0,NULL,03/04/2022,3,4,2022,1
15725,8efc644f-9cbe-443b-bb4b-d78548755735,HT15725,4696,1,16490027754696,12,1,1164,151.83,0,0,1164,6,0,NULL,03/04/2022,3,4,2022,1
15727,d70746f9-0eb2-471a-bcac-e494f4f5d727,HT15727,7658,1,16490059547658,12,1,620,92.61,90,0,710,6,0,NULL,03/04/2022,3,4,2022,1
15728,fbd4a1dc-6976-4468-98e1-364298bccfba,HT15728,14753,1,164900628114753,12,16,445,69.78,90,0,535,6,0,NULL,03/04/2022,3,4,2022,1
15729,081c04e0-bb15-4a03-a52f-d6cc73f48c71,HT15729,10207,1,164900750210207,12,1,828,108,0,0,828,6,0,NULL,03/04/2022,3,4,2022,1
15730,77c4f3ce-3764-4d4c-bcb2-4911bfbfe2d0,HT15730,14754,1,164900762914754,28,12,500,74.35,70,0,570,6,0,NULL,03/04/2022,3,4,2022,1
15731,23f6c9a0-0cdb-4c5c-bce1-8eb021ca4a23,HT15731,14755,1,164900830914755,12,1,1407,183.52,0,0,1407,6,0,NULL,03/04/2022,3,4,2022,1
15732,a162565d-4f33-4ae1-b19f-ab3eedc22620,HT15732,14756,1,164900849314756,12,1,1434,187.04,0,0,1434,6,0,NULL,03/04/2022,3,4,2022,1
15733,2ccf52ee-2537-4b91-84c5-486d19c82e45,HT15733,3112,1,16490089083112,10,1,1129,147.26,0,0,1129,6,0,NULL,03/04/2022,3,4,2022,1
15734,2a565f1e-70dd-4c58-9d3a-1481688864b1,HT15734,10696,1,164901575710696,12,1,1285,167.61,0,0,1285,6,0,NULL,03/04/2022,3,4,2022,1
15735,a343b55d-941a-45ba-a5cf-ee2b2901e3e6,HT15735,6602,1,16490171656602,12,12,975,127.17,0,0,975,6,0,NULL,03/04/2022,3,4,2022,1
15738,dc43cac0-c6e2-4a4e-b6f8-05d834967b4f,HT15738,14757,1,164904724614757,10,1,970,126.52,0,0,970,6,0,NULL,04/04/2022,4,4,2022,2
15742,98db0fdb-22c2-4ba4-b147-4333c4cf81b7,HT15742,5694,1,16490512505694,12,1,1434,187.04,0,0,1434,6,0,NULL,04/04/2022,4,4,2022,2
15743,cecae039-540f-4b2c-9fa1-004e46d2afa6,HT15743,13296,1,164905191413296,10,1,3060.74,399.23,0,0,3060.74,6,0,NULL,04/04/2022,4,4,2022,2
15744,27331f18-b77c-470b-b554-b6bba1254b9c,HT15744,11783,1,164905426611783,10,1,695,77.05,0,104.25,590.75,6,0,NULL,04/04/2022,4,4,2022,2
15745,146cfd88-6553-4e26-baaa-8ff100f8871a,HT15745,14760,1,164905960314760,17,16,889,115.96,0,0,889,6,0,NULL,04/04/2022,4,4,2022,2
15746,7f66ecf5-b5ae-4891-b054-71cb82f05201,HT15746,7886,1,16490618787886,30,2,549,80.74,70,0,619,6,0,NULL,04/04/2022,4,4,2022,2
15747,7c5631ae-91f6-4d0c-a6a0-c8d3e2cd2374,HT15747,8768,1,16490632828768,17,1,774,100.96,0,0,774,6,0,NULL,04/04/2022,4,4,2022,2
15749,cde1aaf9-f4a4-443e-8828-84bf970e64b7,HT15749,6258,1,16490644156258,10,1,1765,230.22,0,0,1765,6,0,NULL,04/04/2022,4,4,2022,2
15750,86b5f6a8-460a-4d81-a58f-784acaec733b,HT15750,11065,1,164395228011065,31,17,390.52,58.58,50,0,499.1,6,0,NULL,04/04/2022,4,4,2022,2
15752,9bdb9158-1489-4d22-8a96-8148fadcfbe9,HT15752,14265,1,164636453214265,12,17,653.48,98.02,0,0,751.5,6,0,NULL,04/04/2022,4,4,2022,2
15754,eae8aae6-a9e5-42f6-bb71-b0b8daec011b,HT15754,4171,1,16463866884171,31,17,344.35,51.65,50,0,446,6,0,NULL,04/04/2022,4,4,2022,2
15759,8bb83a81-3a63-4e70-a54c-4150d4034b72,HT15759,14272,1,164637944014272,18,17,817.83,122.67,0,0,940.5,6,0,NULL,04/04/2022,4,4,2022,2
15761,c84ca661-6798-4323-a67f-f8c5ef4a3b18,HT15761,12936,1,164639370912936,18,17,1252.17,187.83,0,0,1440,6,0,NULL,04/04/2022,4,4,2022,2
15768,d1594d3d-f6d5-4cad-99eb-b27e7f283571,HT15768,2892,1,16490657412892,12,12,1660,216.52,0,0,1660,6,0,NULL,04/04/2022,4,4,2022,2
15769,5da7755c-5d80-4382-b790-2a24a8b0a0f9,HT15769,4918,1,16490657464918,30,1,1045,136.3,0,0,1045,6,0,NULL,04/04/2022,4,4,2022,2
15770,330b442d-ef95-4833-b5df-10afde58cf2c,HT15770,14629,1,164906608114629,10,1,2637,343.96,0,0,2637,6,0,NULL,04/04/2022,4,4,2022,2
15772,41f9a8b3-b74e-4c2e-ae76-06e674bdfa1d,HT15772,14763,1,164906659714763,12,1,845,110.22,0,0,845,6,0,NULL,04/04/2022,4,4,2022,2
15775,d60256ed-e40b-4da3-8626-4da9a10a1d83,HT15775,4878,1,16490687054878,17,1,1850,241.3,0,0,1850,6,0,NULL,04/04/2022,4,4,2022,2
15776,603e1b7c-861b-45ae-a90a-ea35fa17fc0c,HT15776,6014,1,16490688466014,12,1,465,72.39,90,0,555,6,0,NULL,04/04/2022,4,4,2022,2
15778,4b4ef960-7bc7-4c2b-9b43-7d31739bf515,HT15778,9671,1,16490704919671,12,1,3540,461.74,0,0,3540,6,0,NULL,04/04/2022,4,4,2022,2
15779,1ef1a2ab-5e08-48de-a142-6f3e57c34f9b,HT15779,14765,1,164907295214765,10,1,845,110.22,0,0,845,6,0,NULL,04/04/2022,4,4,2022,2
15780,6d1be9a7-9243-4514-bd18-570fbf33fdb6,HT15780,6966,1,16490730816966,12,17,1440,187.83,0,0,1440,6,0,NULL,04/04/2022,4,4,2022,2
15781,d0c3cccf-5028-4b99-9f27-7d58e6bedabd,HT15781,8299,1,16490737338299,12,12,1035,135,0,0,1035,6,0,NULL,04/04/2022,4,4,2022,2
15784,7fda84cc-ebf4-4289-b4a2-a4b8ea8d56af,HT15784,2744,1,16490768202744,12,1,2525,329.35,0,0,2525,6,0,NULL,04/04/2022,4,4,2022,2
15785,358d5426-5eb8-459d-a6b9-52781dea14f3,HT15785,10611,1,164907713110611,12,1,440,69.13,90,0,530,6,0,NULL,04/04/2022,4,4,2022,2
15786,b9dfcfb1-28aa-46c8-9039-bb7ab9215c77,HT15786,14518,1,164907746214518,12,1,1260,164.35,0,0,1260,6,0,NULL,04/04/2022,4,4,2022,2
15787,6ce470f1-23f9-40bc-b83b-464d2810559a,HT15787,2586,1,16490797572586,12,1,2755,359.35,0,0,2755,6,0,NULL,04/04/2022,4,4,2022,2
15788,5d4c247b-6747-432b-b6c9-f37cf4610e6e,HT15788,14766,1,164907988314766,12,1,830,108.26,0,0,830,6,0,NULL,04/04/2022,4,4,2022,2
15789,7624292d-484c-4275-a883-8342be3c2f66,HT15789,10741,1,164908048910741,12,1,1580,206.09,0,0,1580,6,0,NULL,04/04/2022,4,4,2022,2
15791,97b1b825-e9f4-48dc-bb0a-009c633e0139,HT15791,13099,1,164908174013099,12,1,665,86.74,0,0,665,6,0,NULL,04/04/2022,4,4,2022,2
15792,ae8a0698-2ef9-4674-83e8-673c0aa6bb5f,HT15792,3667,1,16490827103667,10,1,830,108.26,0,0,830,6,0,NULL,04/04/2022,4,4,2022,2
15793,c9759728-1d5f-4ece-a511-7b2ee2745f13,HT15793,14767,1,164908428014767,12,1,1564,204,0,0,1564,6,0,NULL,04/04/2022,4,4,2022,2
15794,a54125da-4bb4-4b45-a654-840e38a77d5d,HT15794,9088,1,16490867679088,12,17,747,97.43,0,0,747,6,0,NULL,04/04/2022,4,4,2022,2
15795,432777e7-8852-4c12-8536-1d5f0ede5987,HT15795,11184,1,164908733511184,12,12,714,93.13,0,0,714,6,0,NULL,04/04/2022,4,4,2022,2
15796,05284c0b-a85b-4d59-af89-69caf87ab7f0,HT15796,2666,1,16490873662666,12,12,893,116.48,0,0,893,6,0,NULL,04/04/2022,4,4,2022,2
15797,6078d47a-33c3-409f-9c1d-0339ecbd1882,HT15797,7120,1,16490895787120,12,1,595,76.3,90,100,585,6,0,NULL,04/04/2022,4,4,2022,2
15798,481682ab-0fe6-41b3-9451-168462873139,HT15798,5782,1,16490899145782,12,1,960,125.22,0,0,960,6,0,NULL,04/04/2022,4,4,2022,2
15799,3a04dd92-065f-494b-bed5-7a7646de9a92,HT15799,14768,1,164909045414768,10,1,2035,265.43,0,0,2035,6,0,NULL,04/04/2022,4,4,2022,2
15800,8883994f-eafc-40e5-a556-78ffb3956270,HT15800,13956,1,164909084013956,12,16,998,110.65,0,149.7,848.3,6,0,NULL,04/04/2022,4,4,2022,2
15801,3f18b583-0d2e-4c71-a09f-441fbdc632a3,HT15801,14769,1,164909263314769,10,2,299,48.13,70,0,369,6,0,NULL,04/04/2022,4,4,2022,2
15802,f82383e8-08a7-449b-b6e0-845c10fce73f,HT15802,7133,1,16490928297133,12,12,695,90.65,0,0,695,6,0,NULL,04/04/2022,4,4,2022,2
15803,d9602aef-b881-4adc-bf68-ed936d624bf9,HT15803,6882,1,16490942016882,12,1,2815,349.04,0,139,2676,6,0,NULL,04/04/2022,4,4,2022,2
15804,fddcdf36-ab1e-4924-9793-221f440941a2,HT15804,11337,1,164909433911337,10,1,1390,163.17,0,139,1251,6,0,NULL,04/04/2022,4,4,2022,2
15808,7309a648-90cd-465d-aad8-50dd7636248c,HT15808,2977,1,16490959342977,12,16,1168,129.5,0,175.2,992.8,6,0,NULL,04/04/2022,4,4,2022,2
15810,3f6fbff6-231f-43cc-b607-846d6e206769,HT15810,11965,1,164909952411965,12,12,774,100.96,0,0,774,6,0,NULL,04/04/2022,4,4,2022,2
15811,b079258d-f4fd-43dc-9f20-9f765a9b2dd2,HT15811,2734,1,16491045382734,12,1,4289,559.43,0,0,4289,6,0,NULL,04/04/2022,4,4,2022,2
15813,d7f0619d-d363-4c14-9190-2b6d8441c01e,HT15813,10970,1,164409596010970,12,17,649.57,97.43,0,0,747,6,0,NULL,05/04/2022,5,4,2022,3
15814,e539926b-d490-4bf8-99c5-47feee8fca60,HT15814,9028,1,16464799339028,12,17,429.65,64.45,50,0,544.1,6,0,NULL,05/04/2022,5,4,2022,3
15816,8517817b-f9d5-475d-8721-1078c7cfaa2c,HT15816,2621,1,16491373792621,12,1,1390,163.17,0,139,1251,6,0,NULL,05/04/2022,5,4,2022,3
15817,7875e313-e187-4686-8cfd-d01f20958aaf,HT15817,14771,1,164913752114771,10,1,667,73.95,0,100.05,566.95,6,0,NULL,05/04/2022,5,4,2022,3
15818,89b1b322-4c03-4cbb-93b4-77619a0a22ef,HT15818,14772,1,164913822314772,29,1,1465,191.09,0,0,1465,6,0,NULL,05/04/2022,5,4,2022,3
15819,c22d9f0a-106a-4f37-a98b-fa80ab705e61,HT15819,7091,1,16491399237091,12,1,1778,231.91,0,0,1778,6,0,NULL,05/04/2022,5,4,2022,3
15820,86ab35f0-9dbc-4da3-af16-125fe6b6a161,HT15820,14773,1,164914010114773,10,12,440,66.52,70,0,510,6,0,NULL,05/04/2022,5,4,2022,3
15821,e72231cb-e023-41e7-bfc1-a4e4f2a95793,HT15821,14775,1,164914181914775,12,1,540,82.17,90,0,630,6,0,NULL,05/04/2022,5,4,2022,3
15822,c2c0c5eb-af5a-4562-96cc-59e6228d9836,HT15822,12502,1,164914358712502,12,1,1554,202.7,0,0,1554,6,0,NULL,05/04/2022,5,4,2022,3
15823,173d3c94-2e41-4457-8731-cdf61fae743a,HT15823,1961,1,16491447061961,10,1,835,108.91,0,0,835,6,0,NULL,05/04/2022,5,4,2022,3
15824,dcd26b43-00f6-47b4-96e6-049b3be9b4da,HT15824,1546,1,16491482321546,17,17,1603.8,209.19,0,0,1603.8,6,0,NULL,05/04/2022,5,4,2022,3
15825,5288be62-625b-4b90-a2b2-426c3276d49b,HT15825,8371,1,16491488178371,10,1,1048,136.7,0,0,1048,6,0,NULL,05/04/2022,5,4,2022,3
15826,bf97482c-7ead-401e-a31c-c56ecc0f6003,HT15826,14778,1,164914909514778,29,16,599,87.26,70,0,669,6,0,NULL,05/04/2022,5,4,2022,3
15827,ff2e64e9-ede0-4f9b-b0ac-e54d5f69a1ad,HT15827,1199,1,16491497691199,12,1,4920,641.74,0,0,4920,6,0,NULL,05/04/2022,5,4,2022,3
15830,1c9cd2c3-fc13-43b6-8167-f50196ecc49d,HT15830,1430,1,16491506541430,10,1,668,87.13,0,0,668,6,0,NULL,05/04/2022,5,4,2022,3
15831,4eaac4ca-c7cf-4fd3-b7e0-48b175969b1e,HT15831,14780,1,164915121414780,12,1,878,114.52,0,0,878,6,0,NULL,05/04/2022,5,4,2022,3
15832,3a8a2105-0a9e-4c52-bb8e-cf9443e31c3c,HT15832,6693,1,16491513926693,10,1,845,110.22,0,0,845,6,0,NULL,05/04/2022,5,4,2022,3
15835,37caafb8-50f4-488c-91f2-0607560db30b,HT15835,7903,1,16491518997903,12,1,5789,755.09,0,0,5789,6,0,NULL,05/04/2022,5,4,2022,3
15836,484ec3e1-65cf-4bcf-87e3-c0b671e2dd59,HT15836,14782,1,164915276414782,12,2,830,108.26,0,0,830,6,0,NULL,05/04/2022,5,4,2022,3
15837,bb9186de-91ed-4e5c-b551-cd8772719ae8,HT15837,14026,1,164915303514026,24,12,1465,162.42,0,219.75,1245.25,6,0,NULL,05/04/2022,5,4,2022,3
